FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeFormPoints,AwayFormPoints,HTWStreak3,HTWStreak5,HTLStreak3,HTLStreak5,ATWStreak3,ATWStreak5,ATLStreak3,ATLStreak5,HTGD,ATGD,PointsDiff,FormPointsDiff,HomeH2HStadiumPts,HomeH2HPts
NH,1.5,1.4583333333333333,D,W,W,D,L,D,1.8,0.8,0,0,0,0,0,0,0,0,0.20833333333333334,0.3333333333333333,0.041666666666666664,1.0,7,3
H,2.0416666666666665,0.7083333333333334,W,W,D,L,D,D,2.6,0.8,0,0,0,0,0,0,0,0,1.0416666666666667,-0.7916666666666666,1.3333333333333333,1.8,9,13
H,1.125,1.25,W,D,L,D,L,L,1.0,0.8,0,0,0,0,0,0,0,0,-0.125,0.16666666666666666,-0.125,0.2,3,5
H,1.25,0.7083333333333334,D,L,W,L,D,D,1.2,0.8,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.7916666666666666,0.5416666666666666,0.4,3,6
H,1.75,0.875,W,D,W,D,D,L,2.0,1.2,0,0,0,0,0,0,0,0,0.3333333333333333,-0.5833333333333334,0.875,0.8,3,3
NH,0.875,1.5,D,D,L,L,D,D,1.2,0.8,0,0,0,0,0,0,0,0,-0.5833333333333334,0.0,-0.625,0.4,4,5
H,1.64,1.24,L,W,L,D,L,W,0.8,2.0,0,0,0,0,0,0,0,0,0.72,0.08,0.4,-1.2,0,0
NH,1.2,1.16,L,D,L,L,D,W,0.8,1.4,0,0,0,0,0,0,0,0,0.12,-0.12,0.04,-0.6,3,4
NH,0.76,1.44,L,D,L,L,D,W,0.2,1.6,0,0,0,0,0,0,0,0,-0.72,0.16,-0.68,-1.4,4,7
NH,1.52,2.08,W,D,L,W,W,W,1.2,2.6,0,0,0,0,1,0,0,0,0.36,1.08,-0.56,-1.4,10,3
H,1.36,1.08,L,W,D,L,W,D,2.0,1.0,0,0,0,0,0,0,0,0,-0.08,-0.24,0.28,1.0,7,11
NH,1.52,1.8,W,W,L,W,W,D,1.4,2.6,0,0,0,0,0,0,0,0,0.04,0.36,-0.28,-1.2,6,6
NH,0.68,1.32,L,D,L,W,D,L,0.2,1.6,0,0,0,0,0,0,0,0,-0.76,-0.08,-0.64,-1.4,0,3
H,0.68,1.36,L,L,D,D,D,W,0.6,1.4,0,0,0,0,0,0,0,0,-0.84,0.16,-0.68,-0.8,3,7
H,2.08,1.08,W,W,W,L,W,D,2.6,1.0,1,0,0,0,0,0,0,0,1.08,-0.24,1.0,1.6,7,13
H,0.84,1.04,L,D,D,D,L,L,0.6,0.4,0,0,0,0,0,0,0,0,-0.6,-0.48,-0.2,0.2,1,4
NH,1.6923076923076923,1.4615384615384615,W,L,W,L,W,W,1.2,1.2,0,0,0,0,0,0,0,0,0.7307692307692307,0.0,0.23076923076923078,0.0,11,8
H,1.6153846153846154,1.1923076923076923,W,W,L,L,D,L,1.6,1.4,0,0,0,0,0,0,0,0,0.07692307692307693,0.038461538461538464,0.4230769230769231,0.2,0,3
NH,1.4230769230769231,0.7692307692307693,W,L,W,W,L,D,2.0,0.8,0,0,0,0,0,0,0,0,0.038461538461538464,-0.6923076923076923,0.6538461538461539,1.2,10,15
NH,1.5,1.9230769230769231,W,L,D,W,W,W,2.0,3.0,0,0,0,0,1,1,0,0,0.19230769230769232,0.6923076923076923,-0.4230769230769231,-1.0,1,3
NH,0.7307692307692307,1.3846153846153846,L,L,D,W,W,D,0.2,2.0,0,0,0,0,0,0,0,0,-0.7307692307692307,-0.038461538461538464,-0.6538461538461539,-1.8,0,1
H,1.2307692307692308,1.3076923076923077,W,L,D,L,D,D,2.0,1.2,0,0,0,0,0,0,0,0,0.0,0.11538461538461539,-0.07692307692307693,0.8,6,11
NH,0.7692307692307693,1.5,W,L,L,D,W,D,1.0,1.2,0,0,0,0,0,0,0,0,-0.7692307692307693,0.34615384615384615,-0.7307692307692307,-0.2,3,4
NH,1.0,1.9230769230769231,L,D,L,W,W,W,0.2,3.0,0,0,0,0,1,1,0,0,-0.5384615384615384,0.6923076923076923,-0.9230769230769231,-2.8,1,1
NH,1.0,1.6923076923076923,L,D,L,W,L,W,0.2,1.2,0,0,0,0,0,0,0,0,-0.5384615384615384,0.7307692307692307,-0.6923076923076923,-1.0,0,1
H,1.3076923076923077,1.5,L,D,D,W,L,D,1.2,2.0,0,0,0,0,0,0,0,0,0.11538461538461539,0.19230769230769232,-0.19230769230769232,-0.8,3,4
H,1.4444444444444444,1.6666666666666667,W,W,W,W,W,W,2.0,2.0,1,0,0,0,1,0,0,0,0.037037037037037035,0.14814814814814814,-0.2222222222222222,0.0,4,7
H,1.1111111111111112,1.2962962962962963,W,L,L,W,W,L,1.4,2.0,0,0,0,0,0,0,0,0,-0.2222222222222222,0.1111111111111111,-0.18518518518518517,-0.6,5,5
H,1.1481481481481481,0.7407407407407407,L,L,D,L,W,L,0.8,0.8,0,0,0,0,0,0,0,0,-0.037037037037037035,-0.8518518518518519,0.4074074074074074,0.0,0,3
NH,1.5555555555555556,1.1481481481481481,W,D,W,D,L,L,1.6,0.4,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.4074074074074074,1.2,7,5
H,1.4444444444444444,0.7037037037037037,D,L,W,L,L,L,1.4,0.2,0,0,0,0,0,0,1,0,0.0,-0.7777777777777778,0.7407407407407407,1.2,9,10
NH,0.7777777777777778,0.8888888888888888,D,W,L,W,L,L,1.0,1.0,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.5185185185185185,-0.1111111111111111,0.0,3,5
NH,1.962962962962963,1.3703703703703705,W,W,W,L,W,L,3.0,1.4,1,1,0,0,0,0,0,0,0.7037037037037037,0.0,0.5925925925925926,1.6,7,6
NH,1.8148148148148149,2.074074074074074,D,W,W,W,D,W,2.2,2.6,0,0,0,0,0,0,0,0,0.37037037037037035,1.037037037037037,-0.25925925925925924,-0.4,1,0
H,1.1111111111111112,0.7777777777777778,W,L,L,D,W,L,1.4,1.0,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.6666666666666666,0.3333333333333333,0.4,6,10
NH,0.8888888888888888,1.962962962962963,W,L,L,W,W,W,1.0,3.0,0,0,0,0,1,1,0,0,-0.5185185185185185,0.7037037037037037,-1.0740740740740742,-2.0,1,4
H,1.5,1.25,W,W,W,L,W,W,2.6,1.4,1,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0.25,1.2,6,7
NH,1.7142857142857142,1.3214285714285714,W,D,W,W,L,L,2.0,1.0,0,0,0,0,0,0,0,0,0.75,0.03571428571428571,0.39285714285714285,1.0,6,15
H,1.6071428571428572,1.3928571428571428,L,W,W,L,L,W,1.8,0.8,0,0,0,0,0,0,0,0,0.10714285714285714,0.07142857142857142,0.21428571428571427,1.0,12,7
NH,1.2142857142857142,1.8571428571428572,W,L,L,W,D,W,0.8,2.6,0,0,0,0,0,0,0,0,0.0,0.4642857142857143,-0.6428571428571429,-1.8,0,3
NH,1.3571428571428572,2.0357142857142856,D,L,W,D,W,D,1.4,2.2,0,0,0,0,0,0,0,0,0.0,1.0,-0.6785714285714286,-0.8,7,5
NH,0.6785714285714286,1.2142857142857142,L,L,L,W,D,L,0.2,1.0,0,0,1,0,0,0,0,0,-0.8571428571428571,0.07142857142857142,-0.5357142857142857,-0.8,0,0
H,0.9285714285714286,1.5357142857142858,L,L,L,D,W,D,0.2,1.8,0,0,1,0,0,0,0,0,-0.6071428571428571,0.42857142857142855,-0.6071428571428571,-1.6,3,7
NH,0.75,0.7142857142857143,L,D,W,L,L,W,1.0,0.6,0,0,0,0,0,0,0,0,-0.75,-0.8571428571428571,0.03571428571428571,0.4,4,5
NH,1.5,1.1785714285714286,W,D,L,W,W,L,2.0,1.8,0,0,0,0,0,0,0,0,0.10714285714285714,-0.10714285714285714,0.32142857142857145,0.2,4,6
H,1.3214285714285714,1.3571428571428572,W,L,L,D,L,W,1.0,1.4,0,0,0,0,0,0,0,0,0.03571428571428571,0.0,-0.03571428571428571,-0.4,4,9
H,1.1724137931034482,0.6551724137931034,D,W,W,L,L,L,1.4,0.0,0,0,0,0,0,0,1,1,-0.10344827586206896,-0.896551724137931,0.5172413793103449,1.4,0,4
NH,1.206896551724138,1.6551724137931034,D,W,D,W,L,W,1.0,2.4,0,0,0,0,0,0,0,0,0.06896551724137931,0.13793103448275862,-0.4482758620689655,-1.4,5,5
H,1.896551724137931,1.6551724137931034,W,W,D,L,W,D,2.6,1.4,0,0,0,0,0,0,0,0,0.4827586206896552,0.6896551724137931,0.2413793103448276,1.2,8,6
H,1.3448275862068966,0.7241379310344828,L,L,L,L,L,D,0.6,0.8,0,0,1,0,0,0,0,0,0.034482758620689655,-0.7586206896551724,0.6206896551724138,-0.2,2,1
H,0.7931034482758621,1.4827586206896552,W,L,L,D,W,D,1.2,1.6,0,0,0,0,0,0,0,0,-0.7931034482758621,0.10344827586206896,-0.6896551724137931,-0.4,3,1
H,2.0689655172413794,1.5517241379310345,W,D,W,W,W,W,2.2,3.0,0,0,0,0,1,1,0,0,1.103448275862069,0.1724137931034483,0.5172413793103449,-0.8,6,15
NH,1.206896551724138,1.0,L,L,W,W,L,L,1.2,0.8,0,0,0,0,0,0,0,0,-0.034482758620689655,-0.5517241379310345,0.20689655172413793,0.4,0,0
H,1.896551724137931,1.1724137931034482,D,D,W,L,W,L,2.2,0.8,0,0,0,0,0,0,0,0,0.6551724137931034,-0.10344827586206896,0.7241379310344828,1.4,0,0
H,1.206896551724138,1.896551724137931,D,W,D,W,W,D,1.0,2.6,0,0,0,0,0,0,0,0,0.06896551724137931,0.4827586206896552,-0.6896551724137931,-1.6,4,6
H,1.4827586206896552,0.896551724137931,L,D,W,D,D,W,1.6,1.0,0,0,0,0,0,0,0,0,0.3793103448275862,-0.4827586206896552,0.5862068965517241,0.6,6,9
NH,1.1666666666666667,1.9333333333333333,L,L,L,W,D,D,1.2,2.2,0,0,1,0,0,0,0,0,-0.1,0.6666666666666666,-0.7666666666666667,-1.0,1,2
H,1.4333333333333333,2.1,W,W,W,W,W,D,1.8,2.2,1,0,0,0,0,0,0,0,0.1,1.1333333333333333,-0.6666666666666666,-0.4,0,3
NH,1.5,1.8333333333333333,L,W,W,L,W,W,2.4,2.0,0,0,0,0,0,0,0,0,0.1,0.43333333333333335,-0.3333333333333333,0.4,4,6
NH,1.6333333333333333,0.8666666666666667,D,W,L,W,W,L,2.0,1.8,0,0,0,0,0,0,0,0,0.13333333333333333,-0.7,0.7666666666666667,0.2,12,15
NH,1.2333333333333334,1.4,W,D,W,W,L,L,2.0,1.2,0,0,0,0,0,0,0,0,-0.06666666666666667,0.06666666666666667,-0.16666666666666666,0.8,4,6
NH,1.1333333333333333,1.2666666666666666,L,L,W,W,D,W,0.6,1.6,0,0,0,0,0,0,0,0,-0.13333333333333333,0.1,-0.13333333333333333,-1.0,0,1
NH,0.6333333333333333,0.8666666666666667,L,L,L,L,D,D,0.0,1.0,0,0,1,1,0,0,0,0,-0.9,-0.5333333333333333,-0.23333333333333334,-1.0,0,1
H,1.2666666666666666,1.0666666666666667,L,L,D,W,W,L,0.8,1.2,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.4666666666666667,0.2,-0.4,3,6
NH,1.4333333333333333,1.5333333333333334,L,D,W,W,L,D,1.0,1.6,0,0,0,0,0,0,0,0,0.03333333333333333,0.43333333333333335,-0.1,-0.6,5,3
NH,0.7,1.6,L,L,L,L,L,W,0.8,1.4,0,0,1,0,0,0,0,0,-0.7666666666666667,0.6333333333333333,-0.9,-0.6,6,6
H,1.032258064516129,0.6774193548387096,L,W,W,L,L,L,1.2,0.2,0,0,0,0,0,0,1,0,-0.4838709677419355,-0.8064516129032258,0.3548387096774194,1.0,3,4
H,1.6451612903225807,1.3225806451612903,W,L,L,W,L,L,1.4,0.8,0,0,0,0,0,0,0,0,0.6774193548387096,-0.12903225806451613,0.3225806451612903,0.6,9,6
H,1.967741935483871,1.2258064516129032,W,W,D,D,W,D,2.2,2.2,0,0,0,0,0,0,0,0,0.6774193548387096,-0.06451612903225806,0.7419354838709677,0.0,9,11
NH,1.3225806451612903,1.4516129032258065,W,W,D,L,L,W,2.2,1.8,0,0,0,0,0,0,0,0,0.12903225806451613,0.03225806451612903,-0.12903225806451613,0.4,4,10
H,1.8709677419354838,1.4838709677419355,W,L,W,W,W,W,2.0,2.4,0,0,0,0,1,0,0,0,0.4838709677419355,0.16129032258064516,0.3870967741935484,-0.4,3,7
NH,1.3870967741935485,1.1290322580645162,D,W,L,L,L,L,0.8,0.6,0,0,0,0,0,0,1,0,0.06451612903225806,-0.12903225806451613,0.25806451612903225,0.2,6,13
H,0.8709677419354839,0.6129032258064516,D,W,W,L,L,L,1.4,0.0,0,0,0,0,0,0,1,1,-0.6774193548387096,-0.9354838709677419,0.25806451612903225,1.4,7,8
H,2.032258064516129,1.6129032258064515,L,W,W,D,D,W,2.0,1.6,0,0,0,0,0,0,0,0,1.032258064516129,0.12903225806451613,0.41935483870967744,0.4,11,6
H,1.5806451612903225,1.096774193548387,W,W,L,L,L,L,2.0,0.6,0,0,0,0,0,0,1,0,0.45161290322580644,-0.16129032258064516,0.4838709677419355,1.4,0,3
H,0.9354838709677419,1.3870967741935485,W,L,D,L,L,D,1.6,1.0,0,0,0,0,0,0,0,0,-0.45161290322580644,0.0,-0.45161290322580644,0.6,6,9
NH,1.125,2.0625,D,L,L,W,L,W,0.2,2.0,0,0,0,0,0,0,0,0,-0.125,1.03125,-0.9375,-1.8,1,1
H,1.0,1.28125,W,W,L,L,W,L,1.6,0.8,0,0,0,0,0,0,0,0,-0.40625,-0.28125,-0.28125,0.8,1,7
NH,1.4375,1.0625,D,L,L,L,L,L,1.4,0.6,0,0,0,0,0,0,1,0,0.03125,-0.21875,0.375,0.8,0,3
H,2.0,1.625,W,W,W,W,W,W,2.2,2.0,1,0,0,0,1,0,0,0,0.75,0.5,0.375,0.2,13,15
H,1.3125,0.65625,D,W,W,L,L,L,2.2,0.0,0,0,0,0,0,0,1,1,0.125,-0.8125,0.65625,2.2,4,8
NH,1.375,0.9375,D,D,W,W,D,W,1.0,2.0,0,0,0,0,0,0,0,0,0.0625,-0.59375,0.4375,-1.0,2,8
NH,0.59375,1.6875,L,L,L,W,W,L,0.0,1.8,0,0,1,1,0,0,0,0,-0.96875,0.8125,-1.09375,-1.8,1,1
H,1.34375,1.09375,L,L,L,W,L,W,0.8,1.8,0,0,1,0,0,0,0,0,-0.03125,-0.4375,0.25,-1.0,3,5
H,1.5625,1.90625,L,D,D,W,W,L,1.0,2.4,0,0,0,0,0,0,0,0,0.09375,0.59375,-0.34375,-1.4,10,7
NH,1.1875,1.4375,L,D,W,L,W,W,1.6,2.4,0,0,0,0,0,0,0,0,-0.15625,0.03125,-0.25,-0.8,1,4
H,1.0606060606060606,0.5757575757575758,L,W,L,L,L,L,1.8,0.0,0,0,0,0,0,0,1,1,-0.45454545454545453,-0.9696969696969697,0.48484848484848486,1.8,0,3
H,1.4848484848484849,1.393939393939394,W,L,W,L,D,L,2.4,0.8,0,0,0,0,0,0,0,0,0.15151515151515152,-0.12121212121212122,0.09090909090909091,1.6,6,6
H,1.7272727272727273,1.0606060606060606,W,W,W,W,W,W,1.8,2.0,1,0,0,0,1,0,0,0,0.8181818181818182,-0.3333333333333333,0.6666666666666666,-0.2,2,9
NH,1.121212121212121,1.393939393939394,W,L,L,W,L,L,0.6,0.8,0,0,0,0,0,0,0,0,-0.06060606060606061,0.0,-0.2727272727272727,-0.2,0,0
H,1.5757575757575757,1.1515151515151516,L,W,W,L,L,D,1.8,1.0,0,0,0,0,0,0,0,0,0.36363636363636365,-0.2727272727272727,0.42424242424242425,0.8,9,12
NH,1.2424242424242424,1.3636363636363635,L,L,W,W,D,W,0.6,2.2,0,0,0,0,0,0,0,0,-0.3333333333333333,0.21212121212121213,-0.12121212121212122,-1.6,5,7
NH,1.8484848484848484,2.0303030303030303,L,W,W,W,W,W,1.8,2.6,0,0,0,0,1,0,0,0,0.5454545454545454,0.8484848484848485,-0.18181818181818182,-0.8,1,0
NH,0.6363636363636364,1.606060606060606,L,L,L,W,L,D,0.0,1.6,0,0,1,1,0,0,0,0,-0.8787878787878788,0.12121212121212122,-0.9696969696969697,-1.6,6,4
NH,0.9393939393939394,1.121212121212121,D,W,D,D,D,L,2.2,0.4,0,0,0,0,0,0,0,0,-0.5757575757575758,-0.12121212121212122,-0.18181818181818182,1.8,5,4
NH,2.0303030303030303,2.0303030303030303,D,W,L,W,W,W,2.0,2.6,0,0,0,0,1,0,0,0,1.0,0.8484848484848485,0.0,-0.6,7,2
NH,1.3823529411764706,1.2352941176470589,D,W,L,D,L,L,0.8,0.8,0,0,0,0,0,0,0,0,0.0,-0.3235294117647059,0.14705882352941177,0.0,12,6
H,1.1176470588235294,1.7647058823529411,D,D,D,W,W,W,0.6,2.4,0,0,0,0,1,0,0,0,-0.11764705882352941,0.8235294117647058,-0.6470588235294118,-1.8,2,0
H,1.0294117647058822,0.9411764705882353,L,W,W,D,D,W,1.8,1.8,0,0,0,0,0,0,0,0,-0.35294117647058826,-0.5588235294117647,0.08823529411764706,0.0,3,4
NH,1.3529411764705883,1.1176470588235294,L,L,D,W,L,W,0.2,1.8,0,0,0,0,0,0,0,0,-0.14705882352941177,-0.38235294117647056,0.23529411764705882,-1.6,3,5
NH,1.6470588235294117,1.6176470588235294,W,W,L,W,L,W,1.6,2.4,0,0,0,0,0,0,0,0,0.14705882352941177,0.4117647058823529,0.029411764705882353,-0.8,8,5
H,1.1176470588235294,1.7941176470588236,L,L,L,L,L,W,0.8,1.2,0,0,1,0,0,0,0,0,-0.3235294117647059,0.4117647058823529,-0.6764705882352942,-0.4,6,6
H,2.0588235294117645,1.5294117647058822,W,W,W,W,W,L,3.0,2.4,1,1,0,0,0,0,0,0,0.9411764705882353,0.17647058823529413,0.5294117647058824,0.6,4,8
NH,1.3529411764705883,2.0,D,W,D,D,D,W,2.2,1.6,0,0,0,0,0,0,0,0,0.20588235294117646,0.9705882352941176,-0.6470588235294118,0.6,1,2
H,1.411764705882353,1.1176470588235294,W,D,D,D,W,L,1.8,0.8,0,0,0,0,0,0,0,0,0.08823529411764706,-0.058823529411764705,0.29411764705882354,1.0,0,1
NH,0.5588235294117647,0.6176470588235294,L,L,L,L,L,L,0.0,0.0,0,0,1,1,0,0,1,1,-1.0,-0.8823529411764706,-0.058823529411764705,0.0,2,3
H,1.1714285714285715,1.3714285714285714,W,W,L,L,W,D,1.8,1.2,0,0,0,0,0,0,0,0,-0.3142857142857143,0.05714285714285714,-0.2,0.6,3,4
NH,1.4857142857142858,1.0857142857142856,L,W,W,W,L,W,1.8,2.4,0,0,0,0,0,0,0,0,0.11428571428571428,-0.3142857142857143,0.4,-0.6,0,7
H,1.7142857142857142,1.6,L,W,W,L,W,W,2.4,1.4,0,0,0,0,0,0,0,0,0.7714285714285715,0.11428571428571428,0.11428571428571428,1.0,13,15
H,1.6571428571428573,1.3142857142857143,W,W,L,L,L,L,2.4,0.2,0,0,0,0,0,0,1,0,0.42857142857142855,-0.2,0.34285714285714286,2.2,4,10
H,1.2857142857142858,0.5428571428571428,W,D,L,L,L,L,1.4,0.0,0,0,0,0,0,0,1,1,-0.2571428571428571,-1.0,0.7428571428571429,1.4,9,12
NH,1.7428571428571429,1.1714285714285715,L,L,L,W,D,D,1.2,1.2,0,0,1,0,0,0,0,0,0.37142857142857144,-0.08571428571428572,0.5714285714285714,0.0,7,11
NH,0.6857142857142857,1.3428571428571427,W,L,L,L,D,W,0.6,0.8,0,0,0,0,0,0,0,0,-0.8285714285714286,-0.05714285714285714,-0.6571428571428571,-0.2,2,4
H,0.9142857142857143,1.3142857142857143,L,D,D,L,D,W,1.2,1.6,0,0,0,0,0,0,0,0,-0.5714285714285714,0.14285714285714285,-0.4,-0.4,4,8
H,1.0857142857142856,1.1714285714285715,L,D,W,W,L,L,0.8,0.8,0,0,0,0,0,0,0,0,-0.08571428571428572,-0.2857142857142857,-0.08571428571428572,0.0,0,0
H,1.1714285714285715,1.3142857142857143,W,W,L,L,D,W,1.8,1.6,0,0,0,0,0,0,0,0,-0.3142857142857143,0.14285714285714285,-0.14285714285714285,0.2,3,3
NH,1.0833333333333333,2.0,D,W,L,D,W,D,2.0,1.8,0,0,0,0,0,0,0,0,-0.3055555555555556,0.9722222222222222,-0.9166666666666666,0.2,6,7
H,1.2777777777777777,1.3333333333333333,L,L,L,L,L,W,0.2,1.0,0,0,1,0,0,0,0,0,-0.2222222222222222,0.027777777777777776,-0.05555555555555555,-0.8,1,3
NH,1.75,1.1388888888888888,W,L,W,L,W,L,2.4,0.6,0,0,0,0,0,0,0,0,0.8333333333333334,-0.3333333333333333,0.6111111111111112,1.8,5,11
H,1.5555555555555556,1.1666666666666667,L,L,W,D,W,D,1.2,1.4,0,0,0,0,0,0,0,0,0.027777777777777776,-0.08333333333333333,0.3888888888888889,-0.2,5,7
NH,1.1388888888888888,1.4722222222222223,W,L,D,D,L,W,1.4,1.4,0,0,0,0,0,0,0,0,-0.027777777777777776,0.1111111111111111,-0.3333333333333333,0.0,0,0
NH,0.5277777777777778,1.7222222222222223,L,L,L,D,L,L,0.0,0.8,0,0,1,1,0,0,0,0,-1.0555555555555556,0.3611111111111111,-1.1944444444444444,-0.8,4,10
NH,0.6666666666666666,1.6944444444444444,L,W,L,W,W,W,0.6,2.4,0,0,0,0,1,0,0,0,-0.8333333333333334,0.4444444444444444,-1.0277777777777777,-1.8,4,7
NH,1.3333333333333333,0.9722222222222222,W,W,D,W,L,D,1.4,1.6,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.5277777777777778,0.3611111111111111,-0.2,12,8
NH,1.3888888888888888,2.0555555555555554,W,L,D,W,D,W,1.4,2.6,0,0,0,0,0,0,0,0,-0.027777777777777776,0.9444444444444444,-0.6666666666666666,-1.2,5,5
H,1.1666666666666667,0.5277777777777778,D,W,D,L,L,L,1.4,0.0,0,0,0,0,0,0,1,1,-0.08333333333333333,-1.0555555555555556,0.6388888888888888,1.4,4,10
NH,1.5135135135135136,0.6486486486486487,W,D,L,L,L,W,2.0,0.6,0,0,0,0,0,0,0,0,0.13513513513513514,-0.972972972972973,0.8648648648648649,1.4,1,5
H,1.135135135135135,1.5945945945945945,D,L,W,W,L,L,0.8,1.8,0,0,0,0,0,0,0,0,-0.32432432432432434,0.05405405405405406,-0.4594594594594595,-1.0,7,4
NH,1.7297297297297298,1.2972972972972974,W,W,W,L,W,W,2.4,1.4,1,0,0,0,0,0,0,0,0.5945945945945946,-0.1891891891891892,0.43243243243243246,1.0,13,8
H,2.081081081081081,1.3243243243243243,W,W,D,W,L,L,2.6,0.6,0,0,0,0,0,0,0,0,0.972972972972973,-0.1891891891891892,0.7567567567567568,2.0,6,15
H,1.2432432432432432,1.3513513513513513,L,L,L,L,W,L,0.8,1.4,0,0,1,0,0,0,0,0,0.02702702702702703,-0.08108108108108109,-0.10810810810810811,-0.6,3,6
H,1.7567567567567568,1.2702702702702702,W,D,L,W,W,W,0.8,2.4,0,0,0,0,1,0,0,0,0.3783783783783784,-0.1891891891891892,0.4864864864864865,-1.6,3,7
NH,1.3243243243243243,1.0810810810810811,D,L,L,D,D,W,1.0,1.6,0,0,0,0,0,0,0,0,0.02702702702702703,-0.2972972972972973,0.24324324324324326,-0.6,0,2
H,1.027027027027027,1.7297297297297298,W,W,L,D,W,L,1.6,2.0,0,0,0,0,0,0,0,0,-0.4864864864864865,0.8108108108108109,-0.7027027027027027,-0.4,3,6
NH,1.945945945945946,1.1081081081081081,L,D,W,L,W,L,1.2,1.4,0,0,0,0,0,0,0,0,0.918918918918919,-0.05405405405405406,0.8378378378378378,-0.2,0,3
H,1.945945945945946,1.3243243243243243,L,D,W,D,L,L,1.2,1.0,0,0,0,0,0,0,0,0,0.918918918918919,0.02702702702702703,0.6216216216216216,0.2,10,7
NH,1.236842105263158,1.0789473684210527,L,W,W,W,W,W,2.4,2.0,0,0,0,0,1,0,0,0,-0.21052631578947367,-0.4473684210526316,0.15789473684210525,0.4,0,3
H,1.0789473684210527,1.2894736842105263,D,D,D,W,L,L,1.2,0.8,0,0,0,0,0,0,0,0,-0.2894736842105263,0.13157894736842105,-0.21052631578947367,0.4,2,3
NH,1.2894736842105263,1.1842105263157894,L,W,L,W,D,L,0.6,1.4,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.2631578947368421,0.10526315789473684,-0.8,4,5
H,1.6842105263157894,1.6842105263157894,L,D,W,L,W,W,1.4,2.4,0,0,0,0,0,0,0,0,0.7631578947368421,0.5526315789473685,0.0,-1.0,8,6
NH,1.5526315789473684,2.1052631578947367,L,W,L,W,W,W,1.2,2.6,0,0,0,0,1,0,0,0,0.0,1.0263157894736843,-0.5526315789473685,-1.4,10,6
H,1.1578947368421053,1.1842105263157894,W,L,W,W,L,D,1.4,1.6,0,0,0,0,0,0,0,0,-0.02631578947368421,-0.07894736842105263,-0.02631578947368421,-0.2,0,1
NH,1.3421052631578947,1.2894736842105263,W,L,W,L,D,L,2.0,0.8,0,0,0,0,0,0,0,0,-0.15789473684210525,-0.10526315789473684,0.05263157894736842,1.2,10,9
NH,0.5,1.9736842105263157,L,L,L,W,L,D,0.0,1.6,0,0,1,1,0,0,0,0,-1.0526315789473684,1.0263157894736843,-1.4736842105263157,-1.6,0,2
NH,1.3157894736842106,1.5,L,L,W,D,W,D,0.8,1.6,0,0,0,0,0,0,0,0,-0.18421052631578946,0.13157894736842105,-0.18421052631578946,-0.8,2,9
NH,0.6578947368421053,1.7894736842105263,D,L,L,W,W,D,0.8,1.4,0,0,0,0,0,0,0,0,-0.9473684210526315,0.39473684210526316,-1.131578947368421,-0.6,2,2
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,9
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,8
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,9
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,3
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,13
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,10
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,10
NH,0.0,1.5,L,M,M,W,M,M,0.0,0.6,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-0.6,10,8
NH,0.0,1.5,L,M,M,W,M,M,0.0,0.6,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-0.6,3,6
H,0.0,0.0,L,M,M,L,M,M,0.0,0.0,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.0,7,7
H,1.5,0.5,W,M,M,D,M,M,0.6,0.2,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.4,0,0
NH,0.5,0.5,D,M,M,D,M,M,0.2,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,6
